WEATHER,LOCATION,DATE,TAVG,TMAX,TMIN
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2000,58,63,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2000,56,63,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2000,55,64,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2000,58,71,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/21/2000,61,73,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/22/2000,60,70,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/23/2000,58,72,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/24/2000,57,61,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/25/2000,64,70,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/26/2000,64,74,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/27/2000,64,75,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/28/2000,48,61,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/29/2000,43,54,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/30/2000,46,58,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/31/2000,47,57,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/1/2000,49,61,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/2/2000,51,67,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/3/2000,58,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/4/2000,49,54,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/5/2000,46,52,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/6/2000,45,55,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/7/2000,51,57,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/8/2000,58,67,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/9/2000,62,69,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/10/2000,49,54,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/11/2000,43,49,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/12/2000,43,47,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/13/2000,43,52,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/14/2000,41,47,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/15/2000,32,35,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/16/2000,37,46,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/17/2000,37,44,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/18/2000,30,32,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/19/2000,33,37,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/20/2000,30,34,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/21/2000,24,26,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/22/2000,22,27,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/23/2000,25,31,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/24/2000,33,42,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/25/2000,38,44,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/26/2000,45,49,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/27/2000,41,43,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/28/2000,37,40,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/29/2000,36,41,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",11/30/2000,35,37,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/1/2000,33,38,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/2/2000,26,31,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/3/2000,25,34,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/4/2000,27,39,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/5/2000,27,34,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/6/2000,20,25,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/7/2000,25,29,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/8/2000,32,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/9/2000,24,29,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/10/2000,30,37,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/11/2000,42,47,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/12/2000,35,51,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/13/2000,24,32,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/14/2000,35,41,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/15/2000,32,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/16/2000,42,50,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/17/2000,35,55,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/18/2000,17,21,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/19/2000,20,29,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/20/2000,16,21,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/21/2000,22,30,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/22/2000,16,28,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/23/2000,11,18,4
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/24/2000,20,27,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/25/2000,13,18,7
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/26/2000,13,20,6
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/27/2000,19,21,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/28/2000,15,20,10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/29/2000,18,25,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/30/2000,19,21,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",12/31/2000,21,24,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/1/2001,22,25,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/2/2001,20,25,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/3/2001,18,24,11
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/4/2001,25,27,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/5/2001,30,34,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/6/2001,32,35,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/7/2001,36,43,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/8/2001,29,35,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/9/2001,18,23,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/10/2001,28,36,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/11/2001,35,42,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/12/2001,37,43,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/13/2001,38,47,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/14/2001,38,46,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/15/2001,41,46,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/16/2001,34,36,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/17/2001,31,32,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/18/2001,32,35,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/19/2001,32,34,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/20/2001,24,29,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/21/2001,19,23,15
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/22/2001,24,29,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/23/2001,25,37,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/24/2001,31,34,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/25/2001,24,28,20
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/26/2001,24,35,12
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/27/2001,30,34,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/28/2001,24,31,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/29/2001,34,45,23
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/30/2001,43,48,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",1/31/2001,38,41,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/1/2001,35,37,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/2/2001,25,33,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/3/2001,20,27,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/4/2001,35,44,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/5/2001,38,43,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/6/2001,37,41,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/7/2001,36,41,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/8/2001,46,63,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/9/2001,61,68,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/10/2001,39,57,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/11/2001,25,31,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/12/2001,37,49,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/13/2001,45,49,40
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/14/2001,50,56,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/15/2001,41,45,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/16/2001,37,41,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/17/2001,38,58,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/18/2001,24,30,17
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/19/2001,34,48,19
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/20/2001,47,53,41
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/21/2001,29,41,16
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/22/2001,21,27,14
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/23/2001,33,39,26
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/24/2001,34,44,24
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/25/2001,55,71,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/26/2001,37,43,31
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/27/2001,36,43,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",2/28/2001,30,35,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/1/2001,31,41,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/2/2001,39,44,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/3/2001,41,47,35
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/4/2001,36,39,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/5/2001,25,32,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/6/2001,24,29,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/7/2001,30,32,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/8/2001,33,41,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/9/2001,29,33,25
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/10/2001,30,37,22
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/11/2001,36,42,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/12/2001,43,58,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/13/2001,46,54,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/14/2001,41,49,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/15/2001,42,50,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/16/2001,43,49,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/17/2001,37,46,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/18/2001,37,46,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/19/2001,39,50,27
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/20/2001,42,52,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/21/2001,39,41,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/22/2001,44,50,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/23/2001,43,52,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/24/2001,37,45,28
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/25/2001,26,30,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/26/2001,20,27,13
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/27/2001,27,35,18
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/28/2001,34,47,21
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/29/2001,44,52,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/30/2001,40,44,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",3/31/2001,42,46,37
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/1/2001,44,55,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/2/2001,42,52,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/3/2001,47,61,33
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/4/2001,45,58,32
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/5/2001,53,68,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/6/2001,53,68,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/7/2001,72,82,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/8/2001,76,81,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/9/2001,67,80,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/10/2001,62,73,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/11/2001,67,75,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/12/2001,72,83,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/13/2001,58,68,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/14/2001,54,66,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/15/2001,52,59,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/16/2001,45,55,34
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/17/2001,35,40,29
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/18/2001,38,46,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/19/2001,45,59,30
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/20/2001,49,54,43
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/21/2001,62,71,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/22/2001,70,76,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/23/2001,71,83,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/24/2001,57,72,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/25/2001,47,58,36
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/26/2001,51,64,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/27/2001,59,72,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/28/2001,50,61,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/29/2001,53,68,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",4/30/2001,60,78,42
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/1/2001,66,82,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/2/2001,69,82,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/3/2001,73,85,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2001,73,86,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2001,65,71,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2001,61,71,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2001,63,75,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2001,58,62,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2001,62,74,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2001,64,78,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2001,69,82,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2001,54,63,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2001,51,63,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2001,52,66,38
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2001,53,61,45
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2001,55,62,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2001,60,66,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2001,67,74,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2001,66,74,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2001,63,74,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2001,65,72,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2001,60,71,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2001,58,68,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2001,60,70,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2001,58,63,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2001,60,72,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2001,58,65,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/28/2001,57,65,49
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/29/2001,59,69,48
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/30/2001,54,63,44
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/31/2001,53,67,39
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/1/2001,64,75,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/2/2001,58,64,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/3/2001,55,60,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/4/2001,58,68,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/5/2001,63,74,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/6/2001,62,67,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/7/2001,63,68,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/8/2001,65,75,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/9/2001,65,76,54
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/10/2001,68,82,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/11/2001,70,81,59
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/12/2001,75,85,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/13/2001,78,89,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/14/2001,78,88,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/15/2001,79,87,70
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/16/2001,69,73,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/17/2001,68,80,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2001,69,82,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2001,76,87,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2001,74,84,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/21/2001,72,81,63
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/22/2001,67,73,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/23/2001,62,65,58
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/24/2001,64,76,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/25/2001,68,79,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/26/2001,72,84,60
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2001,76,86,65
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2001,77,87,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2001,77,88,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2001,75,83,67
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2001,68,83,52
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2001,58,69,47
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2001,63,75,50
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2001,68,74,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2001,68,79,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2001,63,74,51
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2001,67,80,53
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2001,76,85,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2001,73,85,61
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2001,75,84,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2001,69,76,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2001,65,75,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2001,65,75,55
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2001,67,77,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2001,70,82,57
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2001,73,84,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2001,74,83,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2001,75,81,68
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2001,74,82,66
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2001,75,85,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2001,73,83,62
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2001,75,86,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2001,79,89,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2001,80,90,69
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2001,78,85,71
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2001,69,74,64
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2001,67,78,56
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2001,70,80,60
